test_type,N,baseline_days,true_P,fit_P,LS_power,true_K,fit_K,true_e,fit_e,Status
Baseline_days,6,195.0,21.1668,180.5884,0.74,45.00,114.36,0.650,0.837,Success
Baseline_days,6,195.0,21.1668,39.0393,1.77,45.00,92.74,0.650,0.935,Success
Baseline_days,6,195.0,21.1668,42.1077,2.48,45.00,206.94,0.650,0.908,Success
Baseline_days,6,195.0,21.1668,42.9398,2.24,45.00,107.63,0.650,0.880,Success
Baseline_days,6,195.0,21.1668,63.7469,2.34,45.00,252.49,0.650,0.771,Success
Baseline_days,6,195.0,21.1668,171.7796,1.94,45.00,60.19,0.650,0.905,Success
Baseline_days,6,195.0,21.1668,121.7949,2.28,45.00,50.03,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,159.0283,1.55,45.00,39.72,0.650,0.439,Success
Baseline_days,6,195.0,21.1668,40.0380,2.21,45.00,432.94,0.650,0.865,Success
Baseline_days,6,195.0,21.1668,130.3266,2.19,45.00,43.67,0.650,0.298,Success
Baseline_days,6,195.0,21.1668,25.9225,1.84,45.00,204.21,0.650,0.868,Success
Baseline_days,6,195.0,21.1668,37.8398,2.48,45.00,48.08,0.650,0.252,Success
Baseline_days,6,195.0,21.1668,191.4017,1.26,45.00,41.82,0.650,0.811,Success
Baseline_days,6,195.0,21.1668,174.4630,1.68,45.00,204.33,0.650,0.831,Success
Baseline_days,6,195.0,21.1668,61.6572,1.80,45.00,35.13,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,177.0735,1.30,45.00,279.82,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,62.0809,1.94,45.00,20.98,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,147.4825,1.76,45.00,559.72,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,31.7347,2.33,45.00,122.26,0.650,0.829,Success
Baseline_days,6,195.0,21.1668,136.7679,1.56,45.00,117.49,0.650,0.833,Success
Baseline_days,6,195.0,21.1668,93.2586,1.61,45.00,1071.54,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,42.1985,2.15,45.00,64.47,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,27.1280,2.12,45.00,475.62,0.650,0.840,Success
Baseline_days,6,195.0,21.1668,55.5524,2.49,45.00,273.03,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,40.0903,2.20,45.00,117.95,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,94.7876,2.06,45.00,118.66,0.650,0.776,Success
Baseline_days,6,195.0,21.1668,27.8894,2.47,45.00,33.76,0.650,0.089,Success
Baseline_days,6,195.0,21.1668,51.1952,1.58,45.00,98.01,0.650,0.920,Success
Baseline_days,6,195.0,21.1668,25.4306,2.46,45.00,38.37,0.650,0.053,Success
Baseline_days,6,195.0,21.1668,82.5003,1.97,45.00,32.10,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,98.9278,1.39,45.00,88.20,0.650,0.849,Success
Baseline_days,6,195.0,21.1668,37.0179,1.94,45.00,782.56,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,59.9657,1.74,45.00,97.58,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,67.4954,1.53,45.00,409.66,0.650,0.861,Success
Baseline_days,6,195.0,21.1668,142.7272,1.67,45.00,63.30,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,15.4608,2.03,45.00,467.66,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,56.1258,1.78,45.00,242.15,0.650,0.950,Success
Baseline_days,6,195.0,21.1668,92.3507,2.20,45.00,68.01,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,19.5635,2.38,45.00,44.61,0.650,0.685,Success
Baseline_days,6,190.0,21.1668,173.8905,1.73,45.00,40.69,0.650,0.558,Success
Baseline_days,6,190.0,21.1668,41.3418,2.44,45.00,154.80,0.650,0.770,Success
Baseline_days,6,190.0,21.1668,51.4760,1.99,45.00,74.48,0.650,0.526,Success
Baseline_days,6,190.0,21.1668,55.2701,2.50,45.00,45.55,0.650,0.114,Success
Baseline_days,6,190.0,21.1668,102.6101,2.00,45.00,497.25,0.650,0.712,Success
Baseline_days,6,190.0,21.1668,41.9777,2.49,45.00,53.02,0.650,0.183,Success
Baseline_days,6,190.0,21.1668,63.9042,2.50,45.00,943.47,0.650,0.857,Success
Baseline_days,6,190.0,21.1668,153.7246,1.81,45.00,498.98,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,33.6900,2.20,45.00,94.46,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,78.1099,2.42,45.00,44.02,0.650,0.231,Success
Baseline_days,6,190.0,21.1668,78.0614,1.48,45.00,603.40,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,64.3095,2.12,45.00,51.31,0.650,0.581,Success
Baseline_days,6,190.0,21.1668,37.1584,2.41,45.00,31.27,0.650,0.293,Success
Baseline_days,6,190.0,21.1668,87.8214,2.23,45.00,167.13,0.650,0.754,Success
Baseline_days,6,190.0,21.1668,169.0551,1.78,45.00,50.38,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,63.3100,2.50,45.00,277.01,0.650,0.659,Success
Baseline_days,6,190.0,21.1668,41.3965,2.44,45.00,202.43,0.650,0.750,Success
Baseline_days,6,190.0,21.1668,24.6513,2.50,45.00,18.92,0.650,0.028,Success
Baseline_days,6,190.0,21.1668,42.5429,2.50,45.00,611.25,0.650,0.942,Success
Baseline_days,6,190.0,21.1668,29.9180,2.43,45.00,624.96,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,29.2542,2.29,45.00,39.27,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,115.5856,1.42,45.00,277.41,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,115.0499,2.38,45.00,501.07,0.650,0.744,Success
Baseline_days,6,190.0,21.1668,33.9787,1.71,45.00,551.82,0.650,0.768,Success
Baseline_days,6,190.0,21.1668,40.4526,2.08,45.00,213.18,0.650,0.919,Success
Baseline_days,6,190.0,21.1668,143.6068,2.34,45.00,193.59,0.650,0.734,Success
Baseline_days,6,190.0,21.1668,65.1573,1.86,45.00,223.30,0.650,0.895,Success
Baseline_days,6,190.0,21.1668,30.8940,2.48,45.00,42.41,0.650,0.121,Success
Baseline_days,6,190.0,21.1668,114.7137,1.58,45.00,152.24,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,133.9061,1.82,45.00,578.42,0.650,0.885,Success
Baseline_days,6,190.0,21.1668,63.4534,2.40,45.00,937.61,0.650,0.820,Success
Baseline_days,6,190.0,21.1668,84.9903,1.82,45.00,264.89,0.650,0.773,Success
Baseline_days,6,190.0,21.1668,63.6552,2.48,45.00,384.23,0.650,0.726,Success
Baseline_days,6,190.0,21.1668,21.0758,2.50,45.00,105.22,0.650,0.901,Success
Baseline_days,6,190.0,21.1668,95.6346,0.71,45.00,60.56,0.650,0.878,Success
Baseline_days,6,190.0,21.1668,70.8108,2.50,45.00,37.87,0.650,0.022,Success
Baseline_days,6,190.0,21.1668,85.1785,2.13,45.00,30.95,0.650,0.261,Success
Baseline_days,6,190.0,21.1668,88.5349,0.47,45.00,65.16,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,20.1113,2.47,45.00,1649.12,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,75.3779,1.66,45.00,154.37,0.650,0.831,Success
Baseline_days,6,190.0,21.1668,89.5117,1.89,45.00,101.25,0.650,0.674,Success
Baseline_days,6,190.0,21.1668,26.2043,2.14,45.00,119.44,0.650,0.722,Success
Baseline_days,6,190.0,21.1668,55.3469,2.20,45.00,754.63,0.650,0.785,Success
Baseline_days,6,190.0,21.1668,86.6835,2.28,45.00,45.14,0.650,0.455,Success
Baseline_days,6,190.0,21.1668,23.3663,2.48,45.00,44.49,0.650,0.655,Success
Baseline_days,6,190.0,21.1668,116.8590,1.43,45.00,2356.62,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,72.1463,1.68,45.00,95.92,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,48.5690,1.32,45.00,470.43,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,52.6507,1.15,45.00,36.21,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,42.0631,2.46,45.00,243.89,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,21.2167,2.41,45.00,69.19,0.650,0.760,Success
Baseline_days,6,190.0,21.1668,38.4244,2.19,45.00,421.99,0.650,0.825,Success
Baseline_days,6,190.0,21.1668,24.9199,2.48,45.00,19.62,0.650,0.108,Success
Baseline_days,6,190.0,21.1668,82.9027,2.25,45.00,175.95,0.650,0.782,Success
Baseline_days,6,190.0,21.1668,40.1801,2.16,45.00,53.99,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,79.9863,2.26,45.00,166.81,0.650,0.903,Success
Baseline_days,6,190.0,21.1668,85.2037,1.32,45.00,20.64,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,66.9987,2.49,45.00,1951.97,0.650,0.740,Success
Baseline_days,6,190.0,21.1668,125.4311,2.50,45.00,77.02,0.650,0.099,Success
Baseline_days,6,190.0,21.1668,74.1591,2.18,45.00,118.95,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,23.0565,2.29,45.00,190.80,0.650,0.941,Success
Baseline_days,6,190.0,21.1668,34.5320,1.77,45.00,48.45,0.650,0.467,Success
Baseline_days,6,190.0,21.1668,110.6669,1.69,45.00,104.12,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,65.2042,2.48,45.00,214.65,0.650,0.941,Success
Baseline_days,6,190.0,21.1668,95.5839,0.40,45.00,24.19,0.650,0.950,Success
Baseline_days,6,190.0,21.1668,41.9046,2.43,45.00,36.62,0.650,0.307,Success
Baseline_days,6,190.0,21.1668,31.9948,2.46,45.00,158.36,0.650,0.893,Success
Baseline_days,6,190.0,21.1668,75.4317,0.67,45.00,111.58,0.650,0.900,Success
Baseline_days,6,190.0,21.1668,16.0552,2.49,45.00,344.69,0.650,0.798,Success
Baseline_days,6,185.0,21.1668,63.5954,1.96,45.00,38.15,0.650,0.513,Success
Baseline_days,6,185.0,21.1668,76.5357,2.49,45.00,27.82,0.650,0.282,Success
Baseline_days,6,185.0,21.1668,31.7850,2.44,45.00,217.01,0.650,0.903,Success
Baseline_days,6,185.0,21.1668,168.3310,1.54,45.00,171.28,0.650,0.930,Success
Baseline_days,6,185.0,21.1668,69.0955,1.95,45.00,290.38,0.650,0.751,Success
Baseline_days,6,185.0,21.1668,25.9038,2.45,45.00,21.87,0.650,0.388,Success
Baseline_days,6,185.0,21.1668,23.4993,2.13,45.00,38.98,0.650,0.587,Success
Baseline_days,6,185.0,21.1668,42.3119,1.62,45.00,971.68,0.650,0.950,Success
Baseline_days,6,185.0,21.1668,42.6974,2.34,45.00,180.19,0.650,0.644,Success
Baseline_days,6,185.0,21.1668,105.1164,2.46,45.00,104.24,0.650,0.919,Success
Baseline_days,6,185.0,21.1668,43.1724,1.93,45.00,294.26,0.650,0.950,Success
Baseline_days,6,185.0,21.1668,106.8319,2.47,45.00,309.21,0.650,0.950,Success
Baseline_days,6,185.0,21.1668,31.5717,1.81,45.00,141.79,0.650,0.873,Success
Baseline_days,6,185.0,21.1668,49.8813,2.08,45.00,13.77,0.650,0.492,Success
Baseline_days,6,185.0,21.1668,67.7406,2.08,45.00,115.47,0.650,0.950,Success
Baseline_days,6,185.0,21.1668,96.8215,1.74,45.00,41.69,0.650,0.624,Success
Baseline_days,6,185.0,21.1668,62.9872,2.49,45.00,259.91,0.650,0.791,Success
Baseline_days,6,185.0,21.1668,114.4121,2.48,45.00,65.20,0.650,0.165,Success
Baseline_days,6,185.0,21.1668,23.2743,2.03,45.00,45.31,0.650,0.665,Success
Baseline_days,6,185.0,21.1668,57.6041,1.74,45.00,424.99,0.650,0.950,Success
Baseline_days,6,185.0,21.1668,131.6169,1.90,45.00,174.54,0.650,0.854,Success
Baseline_days,6,185.0,21.1668,61.0848,2.21,45.00,155.26,0.650,0.862,Success
Baseline_days,6,185.0,21.1668,144.7521,2.50,45.00,39.80,0.650,0.332,Success
Baseline_days,6,185.0,21.1668,120.6051,2.34,45.00,2261.25,0.650,0.798,Success
Baseline_days,6,185.0,21.1668,53.1810,2.40,45.00,50.38,0.650,0.304,Success
Baseline_days,6,185.0,21.1668,15.8131,2.21,45.00,62.30,0.650,0.779,Success
Baseline_days,6,185.0,21.1668,111.2188,1.72,45.00,60.07,0.650,0.492,Success
Baseline_days,6,185.0,21.1668,51.2295,1.32,45.00,99.03,0.650,0.934,Success
Baseline_days,6,185.0,21.1668,21.1086,2.50,45.00,168.19,0.650,0.950,Success
Baseline_days,6,185.0,21.1668,47.2894,1.96,45.00,163.01,0.650,0.740,Success
Baseline_days,6,185.0,21.1668,33.9659,2.49,45.00,40.13,0.650,0.090,Success
Baseline_days,6,185.0,21.1668,85.7030,2.49,45.00,58.84,0.650,0.188,Success
Baseline_days,6,185.0,21.1668,39.1472,1.85,45.00,331.12,0.650,0.830,Success
Baseline_days,6,185.0,21.1668,182.6161,1.58,45.00,215.96,0.650,0.822,Success
Baseline_days,6,185.0,21.1668,54.0088,2.09,45.00,95.37,0.650,0.591,Success
Baseline_days,6,185.0,21.1668,18.3247,2.03,45.00,269.92,0.650,0.866,Success
Baseline_days,6,185.0,21.1668,42.7281,1.75,45.00,37.09,0.650,0.763,Success
Baseline_days,6,185.0,21.1668,42.1343,2.41,45.00,186.48,0.650,0.850,Success
Baseline_days,6,185.0,21.1668,83.8335,2.39,45.00,140.91,0.650,0.404,Success
Baseline_days,6,185.0,21.1668,68.5569,2.45,45.00,29.70,0.650,0.145,Success
Baseline_days,6,185.0,21.1668,21.4359,2.47,45.00,63.88,0.650,0.790,Success
Baseline_days,6,185.0,21.1668,58.6211,2.24,45.00,124.97,0.650,0.897,Success
Baseline_days,6,185.0,21.1668,84.6840,2.50,45.00,134.68,0.650,0.950,Success
Baseline_days,6,185.0,21.1668,26.1661,2.34,45.00,190.03,0.650,0.796,Success
Baseline_days,6,185.0,21.1668,22.5327,2.21,45.00,45.73,0.650,0.621,Success
Baseline_days,6,185.0,21.1668,101.5667,1.64,45.00,416.29,0.650,0.950,Success
Baseline_days,6,185.0,21.1668,49.2233,1.86,45.00,415.06,0.650,0.950,Success
Baseline_days,6,185.0,21.1668,41.8657,2.49,45.00,29.12,0.650,0.078,Success
Baseline_days,6,185.0,21.1668,34.1688,1.21,45.00,82.33,0.650,0.795,Success
Baseline_days,6,185.0,21.1668,148.9539,1.65,45.00,338.54,0.650,0.950,Success
Baseline_days,6,185.0,21.1668,82.4520,1.28,45.00,145.14,0.650,0.892,Success
Baseline_days,6,185.0,21.1668,39.8333,2.30,45.00,100.68,0.650,0.950,Success
Baseline_days,6,185.0,21.1668,62.2735,1.80,45.00,31.29,0.650,0.592,Success
Baseline_days,6,185.0,21.1668,42.1829,2.48,45.00,257.15,0.650,0.830,Success
Baseline_days,6,185.0,21.1668,125.0466,2.32,45.00,540.45,0.650,0.950,Success
Baseline_days,6,185.0,21.1668,75.8913,1.09,45.00,265.44,0.650,0.946,Success
Baseline_days,6,185.0,21.1668,37.7531,2.49,45.00,353.62,0.650,0.950,Success
Baseline_days,6,185.0,21.1668,32.2812,2.48,45.00,28.78,0.650,0.110,Success
Baseline_days,6,185.0,21.1668,25.6930,2.46,45.00,186.93,0.650,0.762,Success
Baseline_days,6,185.0,21.1668,44.2254,2.20,45.00,323.97,0.650,0.717,Success
Baseline_days,6,185.0,21.1668,14.1386,2.42,45.00,140.45,0.650,0.836,Success
Baseline_days,6,185.0,21.1668,106.9051,2.15,45.00,23.62,0.650,0.461,Success
Baseline_days,6,185.0,21.1668,46.5794,1.37,45.00,48.41,0.650,0.690,Success
Baseline_days,6,185.0,21.1668,42.6715,1.97,45.00,203.61,0.650,0.838,Success
Baseline_days,6,185.0,21.1668,41.9836,2.49,45.00,355.03,0.650,0.749,Success
Baseline_days,6,185.0,21.1668,59.6229,1.78,45.00,23.21,0.650,0.562,Success
Baseline_days,6,185.0,21.1668,42.4259,2.49,45.00,29.71,0.650,0.082,Success
Baseline_days,6,185.0,21.1668,42.9068,2.43,45.00,26.17,0.650,0.627,Success
Baseline_days,6,185.0,21.1668,61.3853,1.71,45.00,107.32,0.650,0.833,Success
Baseline_days,6,185.0,21.1668,128.8655,2.14,45.00,535.03,0.650,0.871,Success
Baseline_days,6,180.0,21.1668,58.2256,2.28,45.00,36.51,0.650,0.506,Success
Baseline_days,6,180.0,21.1668,63.4807,2.50,45.00,439.06,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,60.5406,0.47,45.00,38.96,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,42.3651,2.49,45.00,21.34,0.650,0.289,Success
Baseline_days,6,180.0,21.1668,21.2262,1.93,45.00,44.64,0.650,0.643,Success
Baseline_days,6,180.0,21.1668,83.3572,2.49,45.00,56.46,0.650,0.158,Success
Baseline_days,6,180.0,21.1668,56.7139,2.31,45.00,267.35,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,62.6719,2.49,45.00,306.37,0.650,0.768,Success
Baseline_days,6,180.0,21.1668,128.2301,1.99,45.00,44.64,0.650,0.579,Success
Baseline_days,6,180.0,21.1668,83.0059,2.45,45.00,245.47,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,122.8612,2.36,45.00,843.31,0.650,0.712,Success
Baseline_days,6,180.0,21.1668,67.5657,2.08,45.00,117.32,0.650,0.492,Success
Baseline_days,6,180.0,21.1668,39.7628,2.48,45.00,29.62,0.650,0.447,Success
Baseline_days,6,180.0,21.1668,146.5657,1.69,45.00,149.19,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,150.3402,1.59,45.00,30.16,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,27.0675,2.46,45.00,336.42,0.650,0.743,Success
Baseline_days,6,180.0,21.1668,61.5983,2.49,45.00,331.14,0.650,0.820,Success
Baseline_days,6,180.0,21.1668,42.4238,2.45,45.00,255.03,0.650,0.802,Success
Baseline_days,6,180.0,21.1668,32.3220,2.43,45.00,159.08,0.650,0.837,Success
Baseline_days,6,180.0,21.1668,70.6897,2.19,45.00,141.14,0.650,0.751,Success
Baseline_days,6,180.0,21.1668,41.9097,2.50,45.00,439.59,0.650,0.692,Success
Baseline_days,6,180.0,21.1668,84.1742,2.49,45.00,1557.26,0.650,0.804,Success
Baseline_days,6,180.0,21.1668,29.7665,1.94,45.00,59.80,0.650,0.739,Success
Baseline_days,6,180.0,21.1668,42.7428,2.42,45.00,32.82,0.650,0.189,Success
Baseline_days,6,180.0,21.1668,63.1555,2.50,45.00,577.82,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,51.6615,2.04,45.00,41.74,0.650,0.363,Success
Baseline_days,6,180.0,21.1668,20.7115,2.46,45.00,41.64,0.650,0.640,Success
Baseline_days,6,180.0,21.1668,53.2142,1.80,45.00,25.43,0.650,0.309,Success
Baseline_days,6,180.0,21.1668,69.7539,0.97,45.00,84.15,0.650,0.861,Success
Baseline_days,6,180.0,21.1668,84.3090,2.50,45.00,50.91,0.650,0.151,Success
Baseline_days,6,180.0,21.1668,67.6652,0.62,45.00,36.18,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,41.3641,2.49,45.00,429.73,0.650,0.798,Success
Baseline_days,6,180.0,21.1668,83.9887,1.92,45.00,324.92,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,103.3995,2.26,45.00,58.53,0.650,0.935,Success
Baseline_days,6,180.0,21.1668,89.0691,2.22,45.00,37.10,0.650,0.434,Success
Baseline_days,6,180.0,21.1668,65.3362,2.13,45.00,43.84,0.650,0.507,Success
Baseline_days,6,180.0,21.1668,81.5969,2.38,45.00,94.55,0.650,0.085,Success
Baseline_days,6,180.0,21.1668,34.9835,2.43,45.00,49.13,0.650,0.651,Success
Baseline_days,6,180.0,21.1668,49.4237,1.68,45.00,380.89,0.650,0.884,Success
Baseline_days,6,180.0,21.1668,71.8170,2.44,45.00,41.48,0.650,0.238,Success
Baseline_days,6,180.0,21.1668,81.3381,2.21,45.00,53.43,0.650,0.376,Success
Baseline_days,6,180.0,21.1668,107.2312,2.50,45.00,100.02,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,70.8225,2.30,45.00,988.88,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,114.5399,1.45,45.00,207.20,0.650,0.815,Success
Baseline_days,6,180.0,21.1668,42.3521,2.49,45.00,371.54,0.650,0.877,Success
Baseline_days,6,180.0,21.1668,64.2001,2.04,45.00,134.50,0.650,0.886,Success
Baseline_days,6,180.0,21.1668,84.2541,2.35,45.00,582.38,0.650,0.729,Success
Baseline_days,6,180.0,21.1668,70.5177,1.69,45.00,38.04,0.650,0.673,Success
Baseline_days,6,180.0,21.1668,53.6248,2.42,45.00,505.63,0.650,0.808,Success
Baseline_days,6,180.0,21.1668,168.7782,2.04,45.00,331.35,0.650,0.771,Success
Baseline_days,6,180.0,21.1668,52.3425,2.41,45.00,180.20,0.650,0.808,Success
Baseline_days,6,180.0,21.1668,83.8932,0.81,45.00,57.67,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,112.3668,1.19,45.00,153.97,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,47.1076,2.13,45.00,469.16,0.650,0.786,Success
Baseline_days,6,180.0,21.1668,121.2032,2.30,45.00,125.41,0.650,0.725,Success
Baseline_days,6,180.0,21.1668,37.2679,2.47,45.00,43.50,0.650,0.248,Success
Baseline_days,6,180.0,21.1668,24.9180,2.18,45.00,227.85,0.650,0.880,Success
Baseline_days,6,180.0,21.1668,63.4877,2.34,45.00,49.21,0.650,0.508,Success
Baseline_days,6,180.0,21.1668,105.2220,2.30,45.00,239.93,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,84.9275,2.50,45.00,473.75,0.650,0.935,Success
Baseline_days,6,180.0,21.1668,76.1809,2.04,45.00,185.06,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,22.4855,2.21,45.00,43.92,0.650,0.713,Success
Baseline_days,6,180.0,21.1668,63.3941,2.49,45.00,810.66,0.650,0.818,Success
Baseline_days,6,180.0,21.1668,60.2795,1.46,45.00,447.71,0.650,0.856,Success
Baseline_days,6,180.0,21.1668,51.1031,1.55,45.00,21.16,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,92.3487,1.71,45.00,39.27,0.650,0.665,Success
Baseline_days,6,180.0,21.1668,62.1719,2.03,45.00,185.93,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,42.0183,2.45,45.00,318.26,0.650,0.950,Success
Baseline_days,6,180.0,21.1668,21.7723,2.17,45.00,20.58,0.650,0.320,Success
Baseline_days,6,180.0,21.1668,40.4141,2.48,45.00,415.85,0.650,0.740,Success
Baseline_days,6,175.0,21.1668,20.4204,2.38,45.00,32.01,0.650,0.529,Success
Baseline_days,6,175.0,21.1668,84.4673,2.31,45.00,143.04,0.650,0.950,Success
Baseline_days,6,175.0,21.1668,92.2365,2.26,45.00,29.91,0.650,0.476,Success
Baseline_days,6,175.0,21.1668,50.7237,2.43,45.00,409.20,0.650,0.737,Success
Baseline_days,6,175.0,21.1668,50.7623,1.55,45.00,130.09,0.650,0.950,Success
Baseline_days,6,175.0,21.1668,42.9011,2.47,45.00,262.88,0.650,0.744,Success
Baseline_days,6,175.0,21.1668,62.0566,1.71,45.00,35.60,0.650,0.950,Success
Baseline_days,6,175.0,21.1668,61.8676,2.24,45.00,39.25,0.650,0.284,Success
Baseline_days,6,175.0,21.1668,117.9611,2.44,45.00,239.21,0.650,0.786,Success
Baseline_days,6,175.0,21.1668,83.4546,2.46,45.00,969.91,0.650,0.711,Success
Baseline_days,6,175.0,21.1668,112.4497,2.24,45.00,980.79,0.650,0.937,Success
Baseline_days,6,175.0,21.1668,62.0596,1.96,45.00,218.88,0.650,0.950,Success
Baseline_days,6,175.0,21.1668,23.9117,2.41,45.00,539.19,0.650,0.923,Success
Baseline_days,6,175.0,21.1668,92.0370,2.36,45.00,800.65,0.650,0.950,Success
Baseline_days,6,175.0,21.1668,64.6872,2.49,45.00,237.69,0.650,0.834,Success
Baseline_days,6,175.0,21.1668,58.2932,1.89,45.00,138.98,0.650,0.756,Success
Baseline_days,6,175.0,21.1668,52.5244,2.27,45.00,121.75,0.650,0.732,Success
Baseline_days,6,175.0,21.1668,56.4139,2.21,45.00,328.66,0.650,0.751,Success
Baseline_days,6,175.0,21.1668,52.0703,2.43,45.00,25.17,0.650,0.519,Success
Baseline_days,6,175.0,21.1668,124.8433,1.20,45.00,589.00,0.650,0.950,Success
Baseline_days,6,175.0,21.1668,64.7445,2.47,45.00,55.64,0.650,0.139,Success
Baseline_days,6,175.0,21.1668,49.0089,2.01,45.00,278.34,0.650,0.777,Success
Baseline_days,6,175.0,21.1668,43.8562,2.47,45.00,79.21,0.650,0.337,Success
Baseline_days,6,175.0,21.1668,48.8774,1.74,45.00,264.35,0.650,0.881,Success
Baseline_days,6,175.0,21.1668,63.0704,2.41,45.00,540.50,0.650,0.747,Success
